대여소_ID,시군구,시군구코드,,
2380,양천구,11210,,
2381,양천구,11210,,
2382,양천구,11210,,
2383,양천구,11210,,
2384,양천구,11210,,
2385,양천구,11210,,
2386,양천구,11210,,
2387,양천구,11210,,
2388,양천구,11210,,
2389,양천구,11210,,
2390,양천구,11210,,
2391,양천구,11210,,
2392,양천구,11220,,
2393,양천구,11220,,
2394,양천구,11220,,
2395,양천구,11220,,
2396,양천구,11220,,
2397,양천구,11220,,
2398,양천구,11220,,
2399,양천구,11220,,
2400,양천구,11220,,
2401,양천구,11220,,
2402,양천구,11220,,
2403,양천구,11220,,
2404,양천구,11220,,
2405,양천구,11220,,
2406,양천구,11220,,
2407,양천구,11220,,
2408,양천구,11220,,
2409,양천구,11220,,
2410,양천구,11220,,
2411,양천구,11220,,
2412,양천구,11220,,
2413,양천구,11220,,
2414,양천구,11220,,
2415,양천구,11220,,
2416,양천구,11220,,
2417,양천구,11220,,
2418,양천구,11220,,
2419,양천구,11220,,
2420,양천구,11220,,
2421,양천구,11220,,
2422,양천구,11220,,
2423,양천구,11220,,
2424,양천구,11220,,
2425,양천구,11220,,
2426,양천구,11220,,
2427,양천구,11220,,
2428,양천구,11220,,
2429,양천구,11220,,
2430,양천구,11220,,
2431,양천구,11220,,
2432,양천구,11220,,
2433,양천구,11220,,
2434,양천구,11220,,
2435,양천구,11220,,
2436,양천구,11220,,
2437,양천구,11220,,
2438,양천구,11220,,
2439,양천구,11220,,
2440,양천구,11220,,
2441,양천구,11220,,
2442,양천구,11220,,
2443,양천구,11220,,
2444,양천구,11220,,
2445,양천구,11220,,
2446,양천구,11220,,
2447,양천구,11220,,
2448,양천구,11220,,
2449,양천구,11220,,
2450,양천구,11220,,
2451,양천구,11220,,
2452,양천구,11220,,
2453,양천구,11220,,
2454,양천구,11220,,
2455,양천구,11220,,
2456,양천구,11220,,
2457,양천구,11220,,
2458,양천구,11220,,
2459,양천구,11220,,
2460,양천구,11220,,
2461,양천구,11220,,
2462,양천구,11220,,
2463,양천구,11220,,
2464,양천구,11220,,
2465,양천구,11220,,
2466,양천구,11220,,
2467,양천구,11220,,
2468,양천구,11220,,
2469,양천구,11220,,
2470,양천구,11220,,
2471,양천구,11220,,
2472,양천구,11220,,
2473,양천구,11220,,
2474,양천구,11220,,
2475,양천구,11220,,
2476,양천구,11220,,
2477,양천구,11220,,
2478,양천구,11220,,
2479,양천구,11220,,
2480,양천구,11220,,
2481,양천구,11220,,
2482,양천구,11220,,
2483,양천구,11220,,
2484,영등포구,11220,,
2485,영등포구,11220,,
2486,영등포구,11220,,
2487,영등포구,11220,,
2488,영등포구,11220,,
2489,영등포구,11220,,
2490,영등포구,11220,,
2491,영등포구,11220,,
2492,영등포구,11220,,
2493,영등포구,11220,,
2494,영등포구,11220,,
2495,영등포구,11220,,
2496,영등포구,11220,,
2497,영등포구,11220,,
2498,영등포구,11220,,
2499,영등포구,11220,,
2500,영등포구,11220,,
2501,영등포구,11220,,
2502,영등포구,11220,,
2503,영등포구,11220,,
2504,영등포구,11220,,
2505,영등포구,11220,,
2506,영등포구,11220,,
2507,영등포구,11220,,
2508,영등포구,11220,,
2509,영등포구,11220,,
2510,영등포구,11220,,
2511,영등포구,11220,,
2512,영등포구,11220,,
2513,영등포구,11220,,
2514,영등포구,11220,,
2515,영등포구,11220,,
2516,영등포구,11220,,
2517,영등포구,11220,,
2518,영등포구,11220,,
2519,영등포구,11220,,
2520,영등포구,11220,,
2521,영등포구,11220,,
2522,영등포구,11220,,
2523,영등포구,11220,,
2524,영등포구,11220,,
2525,영등포구,11220,,
2526,영등포구,11220,,
2527,영등포구,11220,,
2528,영등포구,11220,,
2529,영등포구,11220,,
2530,영등포구,11220,,
2531,영등포구,11220,,
2532,영등포구,11220,,
2533,영등포구,11220,,
2534,영등포구,11220,,
2535,영등포구,11220,,
2536,영등포구,11220,,
2537,영등포구,11220,,
2538,영등포구,11220,,
2539,영등포구,11220,,
2540,영등포구,11220,,
2541,영등포구,11220,,
2542,영등포구,11220,,
2543,영등포구,11220,,
2544,영등포구,11220,,
2545,영등포구,11220,,
2546,영등포구,11220,,
2547,영등포구,11220,,
2548,영등포구,11220,,
2549,영등포구,11220,,
2550,영등포구,11220,,
2551,영등포구,11220,,
2552,영등포구,11220,,
2553,영등포구,11220,,
2554,영등포구,11220,,
2555,영등포구,11220,,
2556,영등포구,11220,,
2557,영등포구,11230,,
2558,영등포구,11230,,
2559,영등포구,11230,,
2560,영등포구,11230,,
2561,영등포구,11230,,
2562,영등포구,11230,,
2563,영등포구,11230,,
2564,영등포구,11230,,
2565,영등포구,11230,,
2566,영등포구,11230,,
2567,영등포구,11230,,
2568,영등포구,11230,,
2569,영등포구,11230,,
2570,영등포구,11230,,
2571,영등포구,11230,,
2572,영등포구,11230,,
2573,영등포구,11230,,
2574,영등포구,11230,,
2575,영등포구,11230,,
2576,영등포구,11230,,
2577,영등포구,11230,,
2578,영등포구,11230,,
2579,영등포구,11230,,
2580,영등포구,11230,,
2581,영등포구,11230,,
2582,영등포구,11230,,
2583,영등포구,11230,,
2584,영등포구,11230,,
2585,영등포구,11230,,
2586,영등포구,11230,,
2587,영등포구,11230,,
2588,영등포구,11230,,
2589,영등포구,11230,,
2590,영등포구,11230,,
2591,영등포구,11230,,
2592,영등포구,11230,,
2593,영등포구,11230,,
2594,영등포구,11230,,
2595,영등포구,11230,,
2596,영등포구,11230,,
2597,영등포구,11230,,
2598,영등포구,11230,,
2599,영등포구,11230,,
2600,영등포구,11230,,
2601,영등포구,11230,,
2602,영등포구,11230,,
2603,영등포구,11230,,
2604,영등포구,11230,,
2605,영등포구,11230,,
2606,영등포구,11230,,
2607,영등포구,11230,,
2608,영등포구,11230,,
2609,영등포구,11230,,
2610,영등포구,11230,,
2611,영등포구,11230,,
2612,영등포구,11230,,
2613,영등포구,11230,,
2614,영등포구,11230,,
2615,영등포구,11230,,
2616,영등포구,11230,,
2617,영등포구,11230,,
2618,영등포구,11230,,
2619,영등포구,11230,,
2620,영등포구,11230,,
2621,영등포구,11230,,
2622,영등포구,11230,,
2623,영등포구,11230,,
2624,영등포구,11230,,
2625,영등포구,11230,,
2626,영등포구,11230,,
2627,영등포구,11230,,
2628,영등포구,11230,,
2629,영등포구,11230,,
2630,영등포구,11230,,
2631,영등포구,11230,,
2632,영등포구,11230,,
2633,영등포구,11230,,
2634,영등포구,11230,,
2635,영등포구,11230,,
2636,영등포구,11230,,
2637,영등포구,11230,,
2638,영등포구,11230,,
2639,영등포구,11230,,
2640,영등포구,11230,,
2641,영등포구,11230,,
2642,영등포구,11230,,
2643,영등포구,11230,,
2644,영등포구,11230,,
2645,영등포구,11230,,
2646,영등포구,11230,,
2647,영등포구,11230,,
2648,영등포구,11230,,
2649,영등포구,11230,,
2650,영등포구,11230,,
2651,영등포구,11230,,
2652,영등포구,11230,,
2653,영등포구,11230,,
2654,영등포구,11230,,
2655,영등포구,11230,,
2656,영등포구,11230,,
2657,영등포구,11230,,
2658,영등포구,11230,,
2659,영등포구,11230,,
2660,영등포구,11230,,
2661,영등포구,11230,,
2662,영등포구,11230,,
2663,영등포구,11230,,
2664,영등포구,11230,,
2665,용산구,11230,,
2666,용산구,11230,,
2667,용산구,11230,,
2668,용산구,11230,,
2669,용산구,11230,,
2670,용산구,11230,,
2671,용산구,11230,,
2672,용산구,11230,,
2673,용산구,11230,,
2674,용산구,11230,,
2675,용산구,11230,,
2676,용산구,11230,,
2677,용산구,11230,,
2678,용산구,11230,,
2679,용산구,11230,,
2680,용산구,11230,,
2681,용산구,11230,,
2682,용산구,11230,,
2683,용산구,11230,,
2684,용산구,11230,,
2685,용산구,11230,,
2686,용산구,11230,,
2687,용산구,11230,,
2688,용산구,11230,,
2689,용산구,11230,,
2690,용산구,11230,,
2691,용산구,11230,,
2692,용산구,11230,,
2693,용산구,11230,,
2694,용산구,11230,,
2695,용산구,11230,,
2696,용산구,11230,,
2697,용산구,11230,,
2698,용산구,11230,,
2699,용산구,11230,,
2700,용산구,11230,,
2701,용산구,11230,,
2702,용산구,11230,,
2703,용산구,11230,,
2704,용산구,11230,,
2705,용산구,11230,,
2706,용산구,11230,,
2707,용산구,11230,,
2708,용산구,11230,,
2709,용산구,11230,,
2710,용산구,11230,,
2711,용산구,11230,,
2712,용산구,11230,,
2713,용산구,11230,,
2714,용산구,11230,,
2715,용산구,11230,,
2716,용산구,11230,,
2717,용산구,11230,,
2718,용산구,11230,,
2719,용산구,11230,,
2720,용산구,11230,,
2721,용산구,11230,,
2722,용산구,11230,,
2723,용산구,11230,,
2724,용산구,11230,,
2725,용산구,11230,,
2726,용산구,11230,,
2727,용산구,11230,,
2728,용산구,11230,,
2729,용산구,11230,,
2730,용산구,11230,,
2731,용산구,11230,,
2732,용산구,11230,,
2733,용산구,11230,,
2734,용산구,11230,,
2735,용산구,11230,,
2736,용산구,11230,,
2737,용산구,11230,,
2738,용산구,11230,,
2739,용산구,11230,,
2740,용산구,11230,,
2741,용산구,11230,,
2742,용산구,11230,,
2743,용산구,11230,,
2744,용산구,11240,,
2745,용산구,11240,,
2746,용산구,11240,,
2747,용산구,11240,,
2748,용산구,11240,,
2749,용산구,11240,,
2750,용산구,11240,,
2751,용산구,11240,,
2752,용산구,11240,,
2753,용산구,11240,,
2754,용산구,11240,,
2755,용산구,11240,,
2756,용산구,11240,,
2757,용산구,11240,,
2758,용산구,11240,,
2759,용산구,11240,,
2760,용산구,11240,,
2761,용산구,11240,,
2762,용산구,11240,,
2763,용산구,11240,,
2764,용산구,11240,,
2765,용산구,11240,,
2766,은평구,11240,,
2767,은평구,11240,,
2768,은평구,11240,,
2769,은평구,11240,,
2770,은평구,11240,,
2771,은평구,11240,,
2772,은평구,11240,,
2773,은평구,11240,,
2774,은평구,11240,,
2775,은평구,11240,,
2776,은평구,11240,,
2777,은평구,11240,,
2778,은평구,11240,,
2779,은평구,11240,,
2780,은평구,11240,,
2781,은평구,11240,,
2782,은평구,11240,,
2783,은평구,11240,,
2784,은평구,11240,,
2785,은평구,11240,,
2786,은평구,11240,,
2787,은평구,11240,,
2788,은평구,11240,,
2789,은평구,11240,,
2790,은평구,11240,,
2791,은평구,11240,,
2792,은평구,11240,,
2793,은평구,11240,,
2794,은평구,11240,,
2795,은평구,11240,,
2796,은평구,11240,,
2797,은평구,11240,,
2798,은평구,11240,,
2799,은평구,11240,,
2800,은평구,11240,,
2801,은평구,11240,,
2802,은평구,11240,,
2803,은평구,11240,,
2804,은평구,11240,,
2805,은평구,11240,,
2806,은평구,11240,,
2807,은평구,11240,,
2808,은평구,11240,,
2809,은평구,11240,,
2810,은평구,11240,,
2811,은평구,11240,,
2812,은평구,11240,,
2813,은평구,11240,,
2814,은평구,11240,,
2815,은평구,11240,,
2816,은평구,11240,,
2817,은평구,11240,,
2818,은평구,11240,,
2819,은평구,11240,,
2820,은평구,11240,,
2821,은평구,11240,,
2822,은평구,11240,,
2823,은평구,11240,,
2824,은평구,11240,,
2825,은평구,11240,,
2826,은평구,11240,,
2827,은평구,11240,,
2828,은평구,11240,,
2829,은평구,11240,,
2830,은평구,11240,,
2831,은평구,11240,,
2832,은평구,11240,,
2833,은평구,11240,,
2834,은평구,11240,,
2835,은평구,11240,,
2836,은평구,11240,,
2837,은평구,11240,,
2838,은평구,11240,,
2839,은평구,11240,,
2840,은평구,11240,,
2841,은평구,11240,,
2842,은평구,11240,,
2843,은평구,11240,,
2844,은평구,11240,,
2845,은평구,11240,,
2846,은평구,11240,,
2847,은평구,11240,,
2848,은평구,11240,,
2849,은평구,11240,,
2850,은평구,11240,,
2851,은평구,11240,,
2852,은평구,11240,,
2853,은평구,11240,,
2854,은평구,11240,,
2855,은평구,11240,,
2856,은평구,11240,,
2857,은평구,11240,,
2858,은평구,11240,,
2859,은평구,11240,,
2860,은평구,11240,,
2861,은평구,11240,,
2862,은평구,11240,,
2863,은평구,11240,,
2864,은평구,11240,,
2865,은평구,11240,,
2866,은평구,11240,,
2867,은평구,11240,,
2868,은평구,11240,,
2869,은평구,11240,,
2870,은평구,11240,,
2871,은평구,11240,,
2872,은평구,11240,,
2873,은평구,11240,,
2874,은평구,11240,,
2875,은평구,11240,,
2876,은평구,11240,,
2877,은평구,11240,,
2878,은평구,11240,,
2879,은평구,11240,,
2880,은평구,11240,,
2881,은평구,11240,,
2882,은평구,11240,,
2883,은평구,11240,,
2884,은평구,11240,,
2885,은평구,11240,,
2886,은평구,11240,,
2887,종로구,11240,,
2888,종로구,11240,,
2889,종로구,11240,,
2890,종로구,11240,,
2891,종로구,11240,,
2892,종로구,11240,,
2893,종로구,11240,,
2894,종로구,11240,,
2895,종로구,11240,,
2896,종로구,11240,,
2897,종로구,11240,,
2898,종로구,11240,,
2899,종로구,11240,,
2900,종로구,11240,,
2901,종로구,11240,,
2902,종로구,11240,,
2903,종로구,11240,,
2904,종로구,11240,,
2905,종로구,11240,,
2906,종로구,11240,,
2907,종로구,11240,,
2908,종로구,11240,,
2909,종로구,11240,,
2910,종로구,11240,,
2911,종로구,11240,,
2912,종로구,11240,,
2913,종로구,11240,,
2914,종로구,11240,,
2915,종로구,11240,,
2916,종로구,11240,,
2917,종로구,11240,,
2918,종로구,11240,,
2919,종로구,11240,,
2920,종로구,11240,,
2921,종로구,11240,,
2922,종로구,11240,,
2923,종로구,11240,,
2924,종로구,11240,,
2925,종로구,11240,,
2926,종로구,11240,,
2927,종로구,11240,,
2928,종로구,11240,,
2929,종로구,11240,,
2930,종로구,11240,,
2931,종로구,11240,,
2932,종로구,11240,,
2933,종로구,11240,,
2934,종로구,11240,,
2935,종로구,11240,,
2936,종로구,11240,,
2937,종로구,11240,,
2938,종로구,11240,,
2939,종로구,11240,,
2940,종로구,11240,,
2941,종로구,11240,,
2942,종로구,11240,,
2943,종로구,11240,,
2944,종로구,11240,,
2945,종로구,11240,,
2946,종로구,11240,,
2947,종로구,11240,,
2948,종로구,11240,,
2949,종로구,11240,,
2950,종로구,11240,,
2951,종로구,11240,,
2952,종로구,11240,,
2953,종로구,11240,,
2954,종로구,11240,,
2955,종로구,11240,,
2956,종로구,11240,,
2957,종로구,11240,,
2958,종로구,11240,,
2959,종로구,11240,,
2960,종로구,11240,,
2961,종로구,11240,,
2962,종로구,11240,,
2963,종로구,11240,,
2964,종로구,11240,,
2965,종로구,11240,,
2966,종로구,11240,,
2967,종로구,11240,,
2968,종로구,11240,,
2969,종로구,11240,,
2970,종로구,11240,,
2971,종로구,11240,,
2972,종로구,11240,,
2973,종로구,11240,,
2974,종로구,11240,,
2975,종로구,11240,,
2976,종로구,11240,,
2977,종로구,11240,,
2978,종로구,11240,,
2979,종로구,11240,,
2980,종로구,11240,,
2981,종로구,11240,,
2982,종로구,11240,,
2983,종로구,11240,,
2984,종로구,11240,,
2985,종로구,11240,,
2986,종로구,11240,,
2987,종로구,11250,,
2988,종로구,11250,,
2989,종로구,11250,,
2990,종로구,11250,,
2991,종로구,11250,,
2992,종로구,11250,,
2993,종로구,11250,,
2994,종로구,11250,,
2995,종로구,11250,,
2996,종로구,11250,,
2997,종로구,11250,,
2998,종로구,11250,,
2999,종로구,11250,,
3000,종로구,11250,,
3001,종로구,11250,,
3002,종로구,11250,,
3003,종로구,11250,,
3004,종로구,11250,,
3005,종로구,11250,,
3006,종로구,11250,,
3007,종로구,11250,,
3008,종로구,11250,,
3009,종로구,11250,,
3010,종로구,11250,,
3011,중구,11250,,
3012,중구,11250,,
3013,중구,11250,,
3014,중구,11250,,
3015,중구,11250,,
3016,중구,11250,,
3017,중구,11250,,
3018,중구,11250,,
3019,중구,11250,,
3020,중구,11250,,
3021,중구,11250,,
3022,중구,11250,,
3023,중구,11250,,
3024,중구,11250,,
3025,중구,11250,,
3026,중구,11250,,
3027,중구,11250,,
3028,중구,11250,,
3029,중구,11250,,
3030,중구,11250,,
3031,중구,11250,,
3032,중구,11250,,
3033,중구,11250,,
3034,중구,11250,,
3035,중구,11250,,
3036,중구,11250,,
3037,중구,11250,,
3038,중구,11250,,
3039,중구,11250,,
3040,중구,11250,,
3041,중구,11250,,
3042,중구,11250,,
3043,중구,11250,,
3044,중구,11250,,
3045,중구,11250,,
3046,중구,11250,,
3047,중구,11250,,
3048,중구,11250,,
3049,중구,11250,,
3050,중구,11250,,
3051,중구,11250,,
3052,중구,11250,,
3053,중구,11250,,
3054,중구,11250,,
3055,중구,11250,,
3056,중구,11250,,
3057,중구,11250,,
3058,중구,11250,,
3059,중구,11250,,
3060,중구,11250,,
3061,중구,11250,,
3062,중구,11250,,
3063,중구,11250,,
3064,중구,11250,,
3065,중구,11250,,
3066,중구,11250,,
3067,중구,11250,,
3068,중구,11250,,
3069,중구,11250,,
3070,중구,11250,,
3071,중구,11250,,
3072,중구,11250,,
3073,중구,11250,,
3074,중구,11250,,
3075,중구,11250,,
3076,중구,11250,,
3077,중구,11250,,
3078,중구,11250,,
3079,중구,11250,,
3080,중구,11250,,
3081,중구,11250,,
3082,중구,11250,,
3083,중구,11250,,
3084,중구,11250,,
3085,중구,11250,,
3086,중구,11250,,
3087,중구,11250,,
3088,중구,11250,,
3089,중구,11250,,
3090,중구,11250,,
3091,중구,11250,,
3092,중구,11250,,
3093,중구,11250,,
3094,중구,11250,,
3095,중구,11250,,
3096,중구,11250,,
3097,중구,11250,,
3098,중구,11250,,
3099,중구,11250,,
3100,중구,11250,,
3101,중구,11250,,
3102,중구,11250,,
3103,중구,11250,,
3104,중구,11250,,
3105,중구,11250,,
3106,중구,11250,,
3107,중구,11250,,
3108,중구,11250,,
3109,중구,11250,,
3110,중구,11250,,
3111,중구,11250,,
3112,중구,11250,,
3113,중구,11250,,
3114,중구,11250,,
3115,중구,11250,,
3116,중구,11250,,
3117,중구,11250,,
3118,중구,11250,,
3119,중랑구,11250,,
3120,중랑구,11070,,
3121,중랑구,11070,,
3122,중랑구,11070,,
3123,중랑구,11070,,
3124,중랑구,11070,,
3125,중랑구,11070,,
3126,중랑구,11070,,
3127,중랑구,11070,,
3128,중랑구,11070,,
3129,중랑구,11070,,
3130,중랑구,11070,,
3131,중랑구,11070,,
3132,중랑구,11070,,
3133,중랑구,11070,,
3134,중랑구,11070,,
3135,중랑구,11070,,
3136,중랑구,11070,,
3137,중랑구,11070,,
3138,중랑구,11070,,
3139,중랑구,11070,,
3140,중랑구,11070,,
3141,중랑구,11070,,
3142,중랑구,11070,,
3143,중랑구,11070,,
3144,중랑구,11070,,
3145,중랑구,11070,,
3146,중랑구,11070,,
3147,중랑구,11070,,
3148,중랑구,11070,,
3149,중랑구,11070,,
3150,중랑구,11070,,
3151,중랑구,11070,,
3152,중랑구,11070,,
3153,중랑구,11070,,
3154,중랑구,11070,,
3155,중랑구,11070,,
3156,중랑구,11070,,
3157,중랑구,11070,,
3158,중랑구,11070,,
3159,중랑구,11070,,
3160,중랑구,11070,,
3161,중랑구,11070,,
3162,중랑구,11070,,
3163,중랑구,11070,,
3164,중랑구,11070,,
3165,중랑구,11070,,
3166,중랑구,11070,,
3167,중랑구,11070,,
3168,중랑구,11070,,
3169,중랑구,11070,,
3170,중랑구,11070,,
3171,중랑구,11070,,
3172,중랑구,11070,,
3173,중랑구,11070,,
3174,중랑구,11070,,
3175,중랑구,11070,,
3176,중랑구,11070,,
3177,중랑구,11070,,
3178,중랑구,11070,,
3179,중랑구,11070,,
3180,중랑구,11070,,
3181,중랑구,11070,,
3182,중랑구,11070,,
3183,중랑구,11070,,
3184,중랑구,11070,,
3185,중랑구,11070,,
3186,중랑구,11070,,
3187,중랑구,11070,,
3188,중랑구,11070,,
3189,중랑구,11070,,
3190,중랑구,11070,,
3191,중랑구,11070,,
3192,중랑구,11070,,
3193,중랑구,11070,,
3194,중랑구,11070,,
3195,중랑구,11070,,
3196,중랑구,11070,,
3197,중랑구,11070,,
3198,중랑구,11070,,
3199,중랑구,11070,,
3200,중랑구,11070,,
3201,중랑구,11070,,
3202,중랑구,11070,,
3203,중랑구,11070,,
3204,중랑구,11070,,
3205,중랑구,11070,,
3206,중랑구,11070,,
3207,중랑구,11070,,
3208,중랑구,11070,,
3209,중랑구,11070,,
3210,중랑구,11070,,
3211,중랑구,11070,,
3212,중랑구,11070,,
3213,중랑구,11070,,
3214,중랑구,11070,,
3215,중랑구,11070,,
3216,중랑구,11070,,
3217,중랑구,11070,,
3218,중랑구,11070,,
3219,중랑구,11070,,
3220,중랑구,11070,,
3221,중랑구,11070,,
3222,중랑구,11070,,
3223,중랑구,11070,,
3224,중량구,11070,,
3225,중량구,11070,,
